run_id,seed,arm,persona_id,quadrant,template,status,round,attempt_outcome,feedback_frame,filler_id,generation_seed,candidate_before_count,candidate_before_sha256,candidate_after_count,candidate_after_sha256,frustration_median
persona.low_e_low_n.v2.seed-2006.feedback_only,2006,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,,2633872377281840482,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.01534720417112112
persona.low_e_low_n.v2.seed-2006.feedback_only,2006,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,,7338954399356967658,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.011904099956154823
persona.low_e_low_n.v2.seed-2006.feedback_only,2006,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,,9132968224681273883,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.015796737745404243
persona.low_e_low_n.v2.seed-2006.supportive,2006,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,filler.supportive.1,20746705984210227,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.003987180069088936
persona.low_e_low_n.v2.seed-2006.supportive,2006,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,filler.supportive.2,7186787635236517948,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.016355494037270546
persona.low_e_low_n.v2.seed-2006.supportive,2006,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,filler.supportive.3,2633872377281840482,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.015806706622242928
persona.low_e_low_n.v2.seed-2006.supportive,2006,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,filler.supportive.4,7338954399356967658,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.014888657256960869
persona.low_e_low_n.v2.seed-2006.supportive,2006,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,filler.supportive.5,9132968224681273883,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.016925331205129623
persona.low_e_low_n.v2.seed-2006.neutral,2006,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,filler.neutral.1,20746705984210227,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.00382089801132679
persona.low_e_low_n.v2.seed-2006.neutral,2006,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,filler.neutral.2,7186787635236517948,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.015940655022859573
persona.low_e_low_n.v2.seed-2006.neutral,2006,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,filler.neutral.3,2633872377281840482,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.013364662416279316
persona.low_e_low_n.v2.seed-2006.neutral,2006,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,filler.neutral.4,7338954399356967658,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.01090974546968937
persona.low_e_low_n.v2.seed-2006.neutral,2006,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,filler.neutral.5,9132968224681273883,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.013763519003987312
persona.low_e_low_n.v2.seed-2007.feedback_only,2007,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,,5495818002014909466,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.005884028039872646
persona.low_e_low_n.v2.seed-2007.feedback_only,2007,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,,7092970346930268185,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.01614314317703247
persona.low_e_low_n.v2.seed-2007.feedback_only,2007,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,,4413334138324627702,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.01534720417112112
persona.low_e_low_n.v2.seed-2007.feedback_only,2007,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,,7609396874926615527,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.011904099956154823
persona.low_e_low_n.v2.seed-2007.feedback_only,2007,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,,1032535146999642755,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.015796737745404243
persona.low_e_low_n.v2.seed-2007.supportive,2007,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,filler.supportive.1,5495818002014909466,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.003987180069088936
persona.low_e_low_n.v2.seed-2007.supportive,2007,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,filler.supportive.2,7092970346930268185,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.016355494037270546
persona.low_e_low_n.v2.seed-2007.supportive,2007,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,filler.supportive.3,4413334138324627702,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.015806706622242928
persona.low_e_low_n.v2.seed-2007.supportive,2007,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,filler.supportive.4,7609396874926615527,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.014888657256960869
persona.low_e_low_n.v2.seed-2007.supportive,2007,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,filler.supportive.5,1032535146999642755,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.016925331205129623
persona.low_e_low_n.v2.seed-2007.neutral,2007,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,filler.neutral.1,5495818002014909466,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.00382089801132679
persona.low_e_low_n.v2.seed-2007.neutral,2007,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,filler.neutral.2,7092970346930268185,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.015940655022859573
persona.low_e_low_n.v2.seed-2007.neutral,2007,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,filler.neutral.3,4413334138324627702,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.013364662416279316
persona.low_e_low_n.v2.seed-2007.neutral,2007,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,filler.neutral.4,7609396874926615527,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.01090974546968937
persona.low_e_low_n.v2.seed-2007.neutral,2007,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,filler.neutral.5,1032535146999642755,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.013763519003987312
persona.low_e_low_n.v2.seed-2008.feedback_only,2008,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,,8344175065288078558,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.005884028039872646
persona.low_e_low_n.v2.seed-2008.feedback_only,2008,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,,1764828235997338309,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.01614314317703247
persona.low_e_low_n.v2.seed-2008.feedback_only,2008,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,,1186103364016962603,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.01534720417112112
persona.low_e_low_n.v2.seed-2008.feedback_only,2008,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,,1157719167337881160,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.011904099956154823
persona.low_e_low_n.v2.seed-2008.feedback_only,2008,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,,6714476192934985326,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.015796737745404243
persona.low_e_low_n.v2.seed-2008.supportive,2008,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,filler.supportive.1,8344175065288078558,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.003987180069088936
persona.low_e_low_n.v2.seed-2008.supportive,2008,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,filler.supportive.2,1764828235997338309,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.016355494037270546
persona.low_e_low_n.v2.seed-2008.supportive,2008,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,filler.supportive.3,1186103364016962603,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.015806706622242928
persona.low_e_low_n.v2.seed-2008.supportive,2008,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,filler.supportive.4,1157719167337881160,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.014888657256960869
persona.low_e_low_n.v2.seed-2008.supportive,2008,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,filler.supportive.5,6714476192934985326,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.016925331205129623
persona.low_e_low_n.v2.seed-2008.neutral,2008,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,filler.neutral.1,8344175065288078558,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.00382089801132679
persona.low_e_low_n.v2.seed-2008.neutral,2008,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,filler.neutral.2,1764828235997338309,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.015940655022859573
persona.low_e_low_n.v2.seed-2008.neutral,2008,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,filler.neutral.3,1186103364016962603,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.013364662416279316
persona.low_e_low_n.v2.seed-2008.neutral,2008,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,filler.neutral.4,1157719167337881160,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.01090974546968937
persona.low_e_low_n.v2.seed-2008.neutral,2008,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,filler.neutral.5,6714476192934985326,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.013763519003987312
persona.low_e_low_n.v2.seed-2009.feedback_only,2009,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,,1260204083383722554,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.005884028039872646
persona.low_e_low_n.v2.seed-2009.feedback_only,2009,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,,8078703204154141548,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.01614314317703247
persona.low_e_low_n.v2.seed-2009.feedback_only,2009,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,,4408837213815512884,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.01534720417112112
persona.low_e_low_n.v2.seed-2009.feedback_only,2009,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,,5665391256835248990,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.011904099956154823
persona.low_e_low_n.v2.seed-2009.feedback_only,2009,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,,9128014439954229688,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,16,c4381b23c6bfad65ec6363bfce625f0aee93467eaa2c1d60c80ffbff1be04bda,0.0116225965321064
persona.low_e_low_n.v2.seed-2009.supportive,2009,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,filler.supportive.1,1260204083383722554,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.003987180069088936
persona.low_e_low_n.v2.seed-2009.supportive,2009,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,filler.supportive.2,8078703204154141548,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.016355494037270546
persona.low_e_low_n.v2.seed-2009.supportive,2009,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,filler.supportive.3,4408837213815512884,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.015806706622242928
persona.low_e_low_n.v2.seed-2009.supportive,2009,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,filler.supportive.4,5665391256835248990,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.014888657256960869
persona.low_e_low_n.v2.seed-2009.supportive,2009,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,filler.supportive.5,9128014439954229688,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,16,c4381b23c6bfad65ec6363bfce625f0aee93467eaa2c1d60c80ffbff1be04bda,0.013910266570746899
persona.low_e_low_n.v2.seed-2009.neutral,2009,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,filler.neutral.1,1260204083383722554,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.00382089801132679
persona.low_e_low_n.v2.seed-2009.neutral,2009,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,filler.neutral.2,8078703204154141548,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.015940655022859573
persona.low_e_low_n.v2.seed-2009.neutral,2009,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,filler.neutral.3,4408837213815512884,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.013364662416279316
persona.low_e_low_n.v2.seed-2009.neutral,2009,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,filler.neutral.4,5665391256835248990,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.01090974546968937
persona.low_e_low_n.v2.seed-2009.neutral,2009,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,filler.neutral.5,9128014439954229688,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,16,c4381b23c6bfad65ec6363bfce625f0aee93467eaa2c1d60c80ffbff1be04bda,0.010245325043797493
persona.low_e_low_n.v2.seed-2010.feedback_only,2010,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,,3469795497683125335,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.005884028039872646
persona.low_e_low_n.v2.seed-2010.feedback_only,2010,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,,7502407488306205158,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.01614314317703247
persona.low_e_low_n.v2.seed-2010.feedback_only,2010,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,,7505458095384574504,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.01534720417112112
persona.low_e_low_n.v2.seed-2010.feedback_only,2010,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,,8890796447059342011,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.011904099956154823
persona.low_e_low_n.v2.seed-2010.feedback_only,2010,feedback_only,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,,2061649511049620242,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.015796737745404243
persona.low_e_low_n.v2.seed-2010.supportive,2010,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,filler.supportive.1,3469795497683125335,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.003987180069088936
persona.low_e_low_n.v2.seed-2010.supportive,2010,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,filler.supportive.2,7502407488306205158,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.016355494037270546
persona.low_e_low_n.v2.seed-2010.supportive,2010,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,filler.supportive.3,7505458095384574504,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.015806706622242928
persona.low_e_low_n.v2.seed-2010.supportive,2010,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,4,unsuccessful,valid_feedback,filler.supportive.4,8890796447059342011,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.014888657256960869
persona.low_e_low_n.v2.seed-2010.supportive,2010,supportive,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,5,unsuccessful,valid_feedback,filler.supportive.5,2061649511049620242,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.016925331205129623
persona.low_e_low_n.v2.seed-2010.neutral,2010,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,1,unsuccessful,valid_feedback,filler.neutral.1,3469795497683125335,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.00382089801132679
persona.low_e_low_n.v2.seed-2010.neutral,2010,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,2,unsuccessful,valid_feedback,filler.neutral.2,7502407488306205158,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.015940655022859573
persona.low_e_low_n.v2.seed-2010.neutral,2010,neutral,persona.low_e_low_n.v2,low_e_low_n,v2,complete_five_failures,3,unsuccessful,valid_feedback,filler.neutral.3,7505458095384574504,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.013364662416279316
